name,latitude,longitude,city,iata
Philip S. W. Goldson International Airport,17.539951,-88.303556,Belize City,BZE
San Ignacio Town (Maya Flats) Airstrip,17.104872,-89.101129,Maya Flats,CYD
Ine Airport,7.005553,171.656959,Arno Atoll,IMI
Bagani Airport,-18.11848,21.623296,Bagani,BQI
Ongava Lodge Airstrip,-19.328533,15.915003,Ombika,OGV
Changbaishan Airport,42.066944,127.602222,Baishan,NBS
Aitutaki Airport,-18.8309,-159.764008,Aitutaki,AIT
Enua Airport,-19.96780014,-158.1190033,Atiu Island,AIU
Mangaia Island Airport,-21.89598656,-157.906662,Mangaia Island,MGS
Manihiki Island Airport,-10.3767004,-161.0019989,Manihiki Island,MHX
Mauke Airport,-20.13610077,-157.3450012,Mauke Island,MUK
Mitiaro Island Airport,-19.842501,-157.703003,Mitiaro Island,MOI
Pukapuka Island Airport,-10.9145,-165.8393,Pukapuka Atoll,PZK
Tongareva Airport,-9.014369965,-158.0324097,Penrhyn Island,PYE
Rarotonga International Airport,-21.2027,-159.806,Avarua,RAR
Namudi Airport,-9.47375,148.3294167,Namudi,NDI
Nadunumu Airport,-9.143555556,147.68425,Nadunumu,NDN
Browns Airport,40.86750031,-96.11000061,Weeping Water,EPG
Cicia Airport,-17.74329948,-179.3419952,Cicia,ICI
Castaway Island Seaplane Base,-17.7358,177.129,Castaway Island,CST
Nadi International Airport,-17.7553997,177.4429932,Nadi,NAN
Malolo Lailai Island Airport,-17.778448,177.196996,Malolo Lailai Island,PTF
Rabi Island Airport,-16.5337,179.9757,Rabi Island,RBI
Vunisea Airport,-19.05809975,178.1569977,Vunisea,KDV
Mana Island Airport,-17.672844,177.0985,Mana Island,MNF
Moala Airport,-18.56669998,179.951004,Moala,MFJ
Nausori International Airport,-18.04330063,178.5590057,Nausori,SUV
Levuka Airfield,-17.71109962,178.7590027,Bureta,LEV
Ngau Airport,-18.11560059,179.3399963,Ngau,NGI
Laucala Island Airport,-16.7481,-179.667007,Laucala Island,LUC
Lakeba Island Airport,-18.19919968,-178.8170013,Lakeba Island,LKB
Labasa Airport,-16.4667,179.339996,Labasa,LBS
Matei Airport,-16.690599,-179.876999,Matei,TVU
Koro Island Airport,-17.3458004,179.4219971,Koro Island,KXF
Rotuma Airport,-12.48250008,177.0709991,Rotuma,RTA
Savusavu Airport,-16.803394,179.340587,Savusavu,SVU
Wakaya Island Airport,-17.61700058,179.0169983,Wakaya Island,KAY
Ono-i-Lau Airport,-20.6589,-178.7411,Ono-i-Lau,ONU
Yasawa Island Airport,-16.7589,177.544998,Yasawa Island,YAS
Kaufana Airport,-21.37829971,-174.9579926,Eua Island,EUA
Fua'amotu International Airport,-21.24119949,-175.1499939,Nuku'alofa,TBU
Lifuka Island Airport,-19.77700043,-174.3410034,Lifuka,HPA
Mata'aho Airport,-15.570603,-175.631283,"Angaha, Niuafo'ou Island",NFO
Kuini Lavenia Airport,-15.977297,-173.791089,Niuatoputapu,NTT
Vava'u International Airport,-18.58530045,-173.9620056,Vava'u Island,VAV
Turtle Island Seaplane Base,-16.966,177.368,Nanuya Levu Island,TTL
Vanua Balavu Airport,-17.2689991,-178.9759979,Vanua Balavu,VBV
Vatulele Airport,-18.51250076,177.6390076,Vatulele,VTF
Gombe Lawanti International Airport,10.298889,10.9,Gombe,GMO
Port Harcourt City Airport / Port Harcourt Air Force Base,4.846111,7.021389,Port Harcourt,PHG
Warri Airport,5.59611,5.81778,Warri,QRW
Abaiang Airport,1.79861,173.041,Abaiang,ABF
Beru Airport,-1.35472,176.007004,Beru,BEZ
Funafuti International Airport,-8.525,179.195999,Funafuti,FUN
Kuria Airport,0.218611,173.442001,Kuria,KUC
Maiana Airport,1.00361,173.031006,Maiana,MNK
Marakei Airport,2.05861,173.270996,Marakei,MZK
Makin Island Airport,3.37444,172.992004,Makin Island,MTK
Nikunau Airport,-1.314440012,176.4100037,Nikunau,NIG
Onotoa Airport,-1.79611,175.526001,Onotoa,OOT
Bonriki International Airport,1.38164,173.147003,Tarawa,TRW
Abemama Airport,0.490759,173.830287,Abemama,AEA
Tamana Island Airport,-2.48583,175.970001,Tamana Island,TMN
Nonouti Airport,-0.639722,174.427994,Nonouti,NON
Arorae Island Airport,-2.616233,176.802209,Arorae Island,AIS
Tabiteuea South Airport,-1.47444,175.063995,Tabiteuea South,TSU
Butaritari Airport,3.08583,172.811005,Butaritari,BBG
Aranuka Airport,0.185278,173.636993,Buariki,AAK
Niokolo-Koba Airport,13.052014,-12.727162,Niokolo-Koba National Park,NIK
Ninilchik Airport,60.020199,-151.589005,Ninilchik,NIN
Niue International Airport,-19.07903099,-169.9255981,Alofi,IUE
Nenjiang Melgen Airport,49.236372,125.337052,Heihe,NJJ
Sinak Airport,-3.822249,137.839208,Sinak,NKD
Ninglang Luguhu Airport,27.5403,100.7593,Ninglang,NLH
Pointe Vele Airport,-14.311565,-178.066492,Futuna Island,FUT
Hihifo Airport,-13.23830032,-176.1990051,Wallis Island,WLS
Industrial Airpark,32.7668,-103.209,Hobbs,HBB
Nangade Airport,-11.073,39.68,Nangade,NND
Nomad River Airport,-6.294,142.2341667,Nomad River,NOM
Naoro Airport,-9.254455,147.621352,Naoro Vilage,NOO
Pokhara International Airport,28.1838,84.0147,Pokhara,PKR
Nipa Airport,-6.1454,143.4531,Nipa,NPG
Newry Airport,-16.0442,129.2638,Newry,NRY
Ofu Airport,-14.1844,-169.669998,Ofu,OFU
Asau Airport,-13.505132,-172.627888,Asau,AAU
Faleolo International Airport,-13.82999992,-172.0079956,Apia,APW
Fagali'i Airport,-13.849167,-171.739866,Apia,FGI
Fitiuta Airport,-14.216131,-169.423771,Fitiuta Village,FTI
Maota Airport,-13.74230003,-172.2579956,Maota,MXS
Pago Pago International Airport,-14.331,-170.710007,Pago Pago,PPG
Faa'a International Airport,-17.553699,-149.606995,Papeete,PPT
Rimatara Airport,-22.63725,-152.8059,Rimatara Island,RMT
Anaa Airport,-17.3526,-145.509995,Anaa,AAA
Fangatau Airport,-15.820044,-140.888071,Fangatau,FGU
Apataki Airport,-15.5736,-146.414993,Apataki,APK
Reao Airport,-18.46652,-136.43855,Reao,REA
Hikueru Airport,-17.548297,-142.612037,Hikueru,HHZ
Kaukura Airport,-15.6633,-146.884995,Raitahiti,KKR
Makemo Airport,-16.5839,-143.658005,Makemo,MKP
Napuka Island Airport,-14.177397,-141.266112,Napuka Island,NAU
Tatakoto Airport,-17.355226,-138.44734,Tatakoto,TKV
Pukaruha Airport,-18.295726,-137.016291,Pukaruha,PUK
Nukutavake Airport,-19.284613,-138.768367,Nukutavake,NUK
Tureia Airport,-20.784262,-138.56796,Tureia,ZTA
Ahe Airport,-14.42809963,-146.2570038,Ahe Atoll,AHE
Kauehi Airport,-15.780622,-145.128443,Kauehi,KHZ
Faaite Airport,-16.68657,-145.329394,Faaite,FAC
Fakahina Airport,-15.992259,-140.164246,Fakahina,FHZ
Takume Airport,-15.857434,-142.266469,Takume,TJN
Naiu Airport,-16.119296,-146.368768,Naiu Atoll,NIU
Raroia Airport,-16.050485,-142.476568,Raroia,RRR
Katiu Airport,-16.339681,-144.407966,Katiu,KXU
Nukutepipi Airport,-20.700054,-143.045933,Nukutepipi,NKP
Nuku Hiva Airport,-8.7956,-140.229004,Nuku Hiva,NHV
Hiva Oa-Atuona Airport,-9.768790245,-139.0110016,Hiva Oa Island,AUQ
Ua Pou Airport,-9.35167,-140.078003,Ua Pou,UAP
Ua Huka Airport,-8.936228,-139.554062,Ua Huka,UAH
Bora Bora Airport,-16.44440079,-151.7510071,Motu Mute,BOB
Tetiaroa Airport,-17.015095,-149.589372,Tetiaroa,TTI
Huahine-Fare Airport,-16.687084,-151.021593,Fare,HUH
Moorea Temae Airport,-17.48979,-149.761777,Moorea-Maiao,MOZ
Hao Airport,-18.0748,-140.945999,Otepa,HOI
Raiatea Airport,-16.7229,-151.466003,Uturoa,RFP
Tupai Airport,-16.2423,-151.8338,Tupai Atoll,TPX
Moruroa Airport,-21.80978,-138.813385,Moruroa Atoll,UOA
Vahitahi Airport,-18.780697,-138.85568,Vahitahi,VHZ
Castlereagh Lake Seaplane Base,6.86,80.584,Hatton,NUF
Nuguria Airstrip,-3.4075,154.7383,Nuguria Island,NUG
Yucca Airstrip,36.934661,-116.00596,Mercury,UCC
Mota Lava Airport,-13.66600037,167.7120056,Ablow,MTV
Sola Airport,-13.85169983,167.5370026,Sola,SLH
Torres Airstrip,-13.32800007,166.6380005,Loh/Linua,TOH
Siwo Airport,-17.09029961,168.3430023,Emae Island,EAE
Craig Cove Airport,-16.264999,167.923996,Craig Cove,CCV
Longana Airport,-15.30669975,167.9669952,Longana,LOD
Sara Airport,-15.4708004,168.1519928,Pentecost Island,SSR
Tavie Airport,-16.43899918,168.2570038,Paama Island,PBJ
Lamap Airport,-16.4611228,167.829253,Lamap,LPM
Lamen Bay Airport,-16.58419991,168.1589966,Lamen Bay,LNB
Maewo-Naone Airport,-15,168.0829926,Maewo Island,MWF
Lonorore Airport,-15.86559963,168.1719971,Lonorore,LNE
Norsup Airport,-16.0797,167.401001,Norsup,NUS
Gaua Island Airport,-14.21809959,167.5870056,Gaua Island,ZGU
Redcliffe Airport,-15.47200012,167.8350067,Redcliffe,RCL
Santo Pekoa International Airport,-15.50500011,167.2200012,Luganville,SON
Tongoa Airport,-16.89109993,168.5509949,Tongoa Island,TGH
Uléi Airport,-16.3297,168.3011,Ambrym Island,ULB
Valesdir Airport,-16.79610062,168.177002,Epi Island,VLS
Walaha Airport,-15.4119997,167.6909943,Walaha,WLH
Southwest Bay Airport,-16.4864,167.4472,Malekula Island,SWJ
North West Santo Airport,-14.88169956,166.5579987,Olpoi,OLJ
Aneityum Airport,-20.24920082,169.7709961,Anatom Island,AUY
Aniwa Airport,-19.2346,169.6009,Aniwa,AWD
Dillon's Bay Airport,-18.76939964,169.0010071,Dillon's Bay,DLY
Futuna Airport,-19.51639938,170.2319946,Futuna Island,FTA
Ipota Airport,-18.856389,169.283333,Ipota,IPA
Bauerfield International Airport,-17.699301,168.320007,Port Vila,VLI
Nowata Airport,-9.984166667,149.7291667,Nowata,NWT
Tiga Airport,-21.09609985,167.8040009,Tiga,TGJ
Île Art - Waala Airport,-19.720521,163.661077,Waala,BMY
Koné Airport,-21.053551,164.838768,Koné,KNQ
Île des Pins Airport,-22.58889961,167.4559937,Île des Pins,ILP
Nesson Airport,-21.257288,165.61821,Houailou,HLU
Koumac Airport,-20.546323,164.255648,Koumac,KOC
Lifou Airport,-20.77479935,167.2400055,Lifou,LIF
Nouméa Magenta Airport,-22.25812,166.472783,Nouméa,GEA
Poum / Malabou Airport,-20.289155,164.09935,Malabou,PUV
Mueo Airport,-21.316456,164.999399,Népoui,PDC
Maré Airport,-21.4817009,168.0379944,Maré,MEE
Touho Airport,-20.790127,165.259524,Touho,TOU
Ouvéa Airport,-20.6406002,166.572998,Ouvéa,UVE
La Tontouta International Airport,-22.014601,166.212997,Nouméa (La Tontouta),NOU
Fox Glacier Aerodrome,-43.46111,170.01702,Fox Glacier,FGL
Auckland International Airport,-37.01199,174.786331,Auckland,AKL
Taupo Airport,-38.73970032,176.0839996,Taupo,TUO
Ardmore Airport,-37.02970123,174.9730072,Manurewa,AMZ
Christchurch International Airport,-43.48939896,172.5319977,Christchurch,CHC
Chatham Islands / Tuuta Airport,-43.81189,-176.46514,Te One,CHT
Dunedin International Airport,-45.928101,170.197998,Dunedin,DUD
Great Barrier Aerodrome,-36.24140167,175.4720001,Claris,GBZ
Gisborne Airport,-38.6633,177.977997,Gisborne,GIS
Glentanner Airport,-43.90670013,170.128006,Glentanner Station,GTN
Hamilton International Airport,-37.86669922,175.3320007,Hamilton,HLZ
Kerikeri Airport,-35.259148,173.913317,Kerikeri,KKE
Kaikohe Airport,-35.451099,173.817001,Kaikohe,KKO
Kaitaia Airport,-35.069837,173.287053,Awanui,KAT
Alexandra Aerodrome,-45.210495,169.371113,Alexandra,ALR
Mechanics Bay Heliport,-36.84652563,174.7878724,Auckland City,MHB
Hood Airport,-40.974634,175.63454,Masterton,MRO
New Plymouth Airport,-39.00859833,174.1790009,New Plymouth,NPL
Hawke's Bay Airport,-39.465801,176.869995,Napier,NPE
Nelson Airport,-41.298302,173.220993,Nelson,NSN
Invercargill Airport,-46.41239929,168.3130035,Invercargill,IVC
Palmerston North Airport,-40.320599,175.617004,Palmerston North,PMR
Picton Aerodrome,-41.34609985,173.9559937,Koromiko,PCN
Queenstown International Airport,-45.021099,168.738998,Queenstown,ZQN
Raglan Aerodrome,-37.804699,174.860001,Raglan,RAG
Ryan's Creek Aerodrome,-46.8997,168.100998,Oban,SZS
Rotorua Regional Airport,-38.1092,176.317001,Rotorua,ROT
Tauranga Airport,-37.6719017,176.1959991,Tauranga,TRG
Tokoroa Airfield,-38.236698,175.891998,Tokoroa,TKZ
Taharoa Aerodrome,-38.18109894,174.7079926,Taharoa,THH
Pukaki Airport,-44.23500061,170.1179962,Twitzel,TWZ
Woodbourne Airport,-41.5182991,173.8699951,Blenheim,BHE
Wanaka Airport,-44.722954,169.248419,Wanaka,WKA
Wellington International Airport,-41.32720184,174.8049927,Wellington,WLG
Wairoa Airport,-39.012118,177.404395,Wairoa,WIR
Whangarei Airport,-35.769253,174.363713,Whangarei,WRE
Westport Airport,-41.737111,171.579033,Westport,WSZ
Whitianga Airport,-36.828731,175.682802,Whitianga,WTZ
Wanganui Airport,-39.96220016,175.0249939,Wanganui,WAG
Kneeland Airport,40.718639,-123.927298,Kneeland,NLN
Benton Field,40.57490158,-122.4079971,Redding,BZF
Shank Air Base,33.922217,69.07794,Baraki Barak,OAA
Bamyan Airport,34.808916,67.816629,Bamyan,BIN
Bost Airport,31.5597,64.364998,Lashkar Gah,BST
Chaghcharan Airport,34.526465,65.27102,Chaghcharan,CCN
Sardeh Band Airport,33.3207016,68.6364975,Sardeh Band,SBF
Darwaz Airport,38.461798,70.881606,Darwaz,DAZ
Farah Airport,32.366667,62.165347,Farah,FAH
Fayzabad Airport,37.122148,70.5201,Fayzabad,FBD
Gardez Airport,33.627366,69.237023,Gardez,GRG
Khwahan Airport,37.890021,70.20383,Khwahan,KWH
Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298,Guzara,HEA
Bagram Airfield,34.946098,69.264999,Bagram,OAI
Jalalabad Airport,34.399799,70.498596,Jalalabad,JAA
Kabul International Airport,34.565899,69.212303,Kabul,KBL
Ahmad Shah Baba International Airport / Kandahar Airfield,31.5058,65.847801,Khvoshab,KDH
Maymana Zahiraddin Faryabi Airport,35.930801,64.760902,Maymana,MMZ
Mazar-i-Sharif International Airport,36.706902,67.209702,Mazar-i-Sharif,MZR
Urgun Airport,32.939933,69.150064,Urgun,URN
Qala-i-Naw Airport,34.985472,63.117404,Qala-i-Naw,LQN
Razer Airport,36.029893,70.714159,Skazar,KUR
Sharana Airstrip,33.12575,68.838517,Sharana,OAS
Shindand Air Base,33.3913,62.261002,Shindand,OAH
Sheghnan Airport,37.497642,71.508484,Shiveh,SGA
Tarinkot Airport,32.604198,65.865799,Tarinkot,TII
Taleqan Airport,36.770699,69.531998,Taleqan,TQN
Kunduz Airport,36.6651,68.910797,Kunduz,UND
Camp Shorabak Airfield,31.848735,64.223175,Lashkar Gah,OAZ
Zaranj Airport,30.972222,61.865833,Zaranj,ZAJ
Bahrain International Airport,26.267295,50.63764,Manama,BAH
Corisco International Airport,0.9125,9.3304,Corisco Island,OCS
Abha International Airport,18.2404,42.656601,Abha,AHB
Al-Ahsa International Airport,25.285299,49.485199,Hofuf,HOF
King Saud Bin Abdulaziz (Al Baha) Airport,20.298506,41.636153,Al-Baha,ABT
Bisha Airport,19.9844,42.620899,Bisha,BHH
King Fahd International Airport,26.471201,49.797901,Ad Dammam,DMM
King Salman Abdulaziz Airport,24.4499,44.121201,Dawadmi,DWD
King Abdulaziz Air Base,26.2654,50.152,Dhahran,DHA
Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858,Jizan,GIZ
Gassim Airport,26.302799,43.774399,Buraidah,ELQ
Gurayat Domestic Airport,31.412413,37.278898,Gurayat,URY
Ha'il Airport,27.437901,41.686298,Ha'il,HAS
Jubail Airport,27.039,49.405102,Jubail,QJB
King Abdulaziz International Airport,21.6796,39.156502,Jeddah,JED
King Khaled Military City Airport,27.9009,45.528198,King Khaled Military City,KMC
King Khalid Air Base,18.2973,42.803501,Khamis Mushait,KMX
Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,Medina,MED
Najran Domestic Airport,17.611401,44.419201,Najran,EAM
Neom Bay Airport,27.927598,35.28874,Sharma,NUM
Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,Qaisumah,AQI
Rafha Domestic Airport,29.62639999,43.49060059,Rafha,RAH
King Khaled International Airport,24.9576,46.698799,Riyadh,RUH
Arar Domestic Airport,30.90660095,41.13819885,Arar,RAE
Sharurah Domestic Airport,17.4669,47.121399,Sharurah,SHW
Al-Jawf Domestic Airport,29.78510094,40.09999847,Al-Jawf,AJF
As-Sulayyil Airport,20.464701,45.619598,As-Sulayyil,SLF
Tabuk Airport,28.3654,36.6189,Tabuk,TUU
Ta’if Regional Airport,21.483001,40.543442,Ta’if,TIF
Turaif Domestic Airport,31.692188,38.731544,Turaif,TUI
Wadi Al Dawasir Domestic Airport,20.504299,45.1996,Wadi Al Dawasir,WAE
Al Wajh Domestic Airport,26.198601,36.476398,Al Wajh,EJH
Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport,24.144199,38.0634,Yanbu,YNB
Zilfi Airport,26.35000038,44.83300018,Zilfi,ZUL
Ogobsucum Airport,9.1383,-77.93385,Ustupu,OGM
Bahregan Airport,29.840099,50.272701,Imam Hassan,IAQ
Abadan Airport,30.367887,48.230075,Abadan,ABD
Dezful Airport,32.434399,48.397598,Dezful,DEF
Aghajari Airport,30.7444,49.6772,Aghajari,AKW
Gachsaran Airport,30.333869,50.833796,Gachsaran,GCH
Shahid Asiyaee Airport,32.001719,49.268599,Masjed Soleyman,QMJ
Omidiyeh Airport,30.835199,49.534901,Omidiyeh,OMI
Mahshahr Airport,30.5562,49.151901,Mahshahr,MRX
Lieutenant General Qasem Soleimani International Airport,31.3374,48.762001,Ahvaz,AWZ
Abu Musa Island Airport,25.8757,55.033001,Abu Musa,AEU
Bushehr Airport,28.94479942,50.83459854,Bushehr,BUZ
Jam Airport,27.820499,52.3522,Jam,KNR
Kish International Airport,26.52619934,53.98020172,Kish Island,KIH
Bandar Lengeh International Airport,26.532283,54.82484,Bandar Lengeh,BDH
Persian Gulf International Airport,27.379601,52.737701,Khiyaroo,PGU
Khark Airport,29.260503,50.322193,Khark,KHK
Siri Airport,25.908899,54.539398,Siri,SXI
Lavan Airport,26.810742,53.354302,Lavan Airport,LVP
Shahid Ashrafi Esfahani Airport,34.34590149,47.15810013,Kermanshah,KSH
Ilam Airport,33.58660126,46.40480042,Ilam,IIL
Hesa Airport,32.928902,51.5611,Hesa,IFH
Kashan Airport,33.895302,51.577,Kashan,KKS
Isfahan Shahid Beheshti International Airport,32.750755,51.861483,Isfahan,IFN
Shahrekord Airport,32.29719925,50.84220123,Shahrekord,CQD
Sardar-e-Jangal Airport,37.323333,49.617778,Rasht,RAS
Hamadan Airport,34.869202,48.552502,Hamadan,HDM
Arak Airport,34.1381,49.847301,Araak,AJK
Nojeh Air Base,35.211601,48.6534,Amirabad,NUJ
Imam Khomeini International Airport,35.41609955,51.15219879,Tehran,IKA
Mehrabad International Airport,35.68920135,51.31340027,Tehran,THR
Qazvin Airport,36.240101,50.0471,Qazvin,GZW
Payam Karaj International Airport,35.7761,50.826698,Karaj,PYK
Semnan Municipal Airport,35.591099,53.495098,Semnan,SNX
Bandar Abbas International Airport,27.21829987,56.37779999,Bandar Abbas,BND
Jiroft Airport,28.723519,57.675037,Jiroft,JYR
Ayatollah Hashemi Rafsanjani International Airport,30.271276,56.949692,Kerman,KER
Bam Airport,29.0842,58.450001,Bam,BXR
Havadarya Airport,27.1583,56.172501,Bandar Abbas,HDR
Qeshm Dayrestan International Airport,26.754639,55.902353,Dayrestan,GSM
Rafsanjan Airport,30.298345,56.048979,Rafsanjan,RJN
Sirjan Airport,29.5509,55.672699,Sirjan,SYJ
Birjand International Airport,32.896525,59.281258,Birjand,XBJ
Sarakhs Airport,36.501202,61.064899,Sarakhs,CKT
Shahrud International Airport,36.425301,55.104198,Shahrud,RUD
Mashhad International Airport,36.23519897,59.64099884,Mashhad,MHD
Bojnord Airport,37.49300003,57.30820084,Bojnord,BJB
Sabzevar National Airport,36.16809845,57.59519958,Sabzevar,AFZ
Tabas Airport,33.667801,56.8927,Tabas,TCX
Kalaleh Airport,37.383301,55.452,Kalaleh,KLM
Gorgan Airport,36.90940094,54.40129852,Gorgan,GBT
Bishe Kola Air Base,36.655102,52.349602,Amol,BSM
Nowshahr Airport,36.664286,51.46273,Nowshahr,NSH
Ramsar Airport,36.90701,50.687316,Ramsar,RZR
Sari Dasht-e Naz International Airport,36.644408,53.188761,Sari,SRY
Fasa Airport,28.8918,53.723301,Fasa,FAZ
Jahrom Airport,28.58670044,53.57910156,Jahrom,JAR
Lar Airport,27.6747,54.383301,Lar,LRR
Lamerd Airport,27.3727,53.188801,Lamerd,LFM
Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,Shiraz,SYZ
Yasuj Airport,30.702238,51.542988,Yasuj,YES
Khoy Airport,38.42750168,44.97359848,Khoy,KHY
Ardabil Airport,38.32569885,48.42440033,Ardabil,ADU
Sahand Airport,37.34799957,46.12789917,Maragheh,ACP
Parsabad-Moghan Airport,39.6036,47.8815,Parsabad,PFQ
Urmia Airport,37.66809845,45.06869888,Urmia,OMH
Tabriz International Airport,38.1339,46.235001,Tabriz,TBZ
Maku National Airport,39.191293,44.928505,Showt,IMQ
Zanjan Airport,36.77370071,48.3594017,Zanjan,JWN
Shahid Sadooghi Airport,31.9048996,54.2765007,Yazd,AZD
Zabol Airport,31.098301,61.5439,Zabol,ACZ
Chabahar Konarak International Airport,25.44319,60.382167,Konarak,ZBR
Zahedan International Airport,29.47570038,60.90620041,Zahedan,ZAH
Iranshahr Airport,27.236099,60.720001,Iranshahr,IHR
Jask Airport,25.654757,57.801718,Bandar-e-Jask,JSK
Queen Alia International Airport,31.72260094,35.99319839,Amman,AMM
Amman Civil (Marka International) Airport,31.9727,35.9916,Amman,ADJ
Aqaba King Hussein International Airport,29.61160088,35.01810074,Aqaba,AQJ
King Hussein Air College,32.3564,36.259201,Mafraq,OMF
Ahmed Al Jaber Air Base,28.93479919,47.79190063,Ahmed Al Jaber AB,XIJ
Kuwait International Airport,29.226601,47.968899,Kuwait City,KWI
Okao Airport,-5.556666667,141.0327778,Okao,OKV
Beirut Rafic Hariri International Airport,33.82089996,35.48839951,Beirut,BEY
Old Harbor Airport,57.218102,-153.270004,Old Harbor,OLH
Rene Mouawad Air Base / Kleyate Airport,34.589298,36.011299,Tripoli,KYE
Olsobip Airport,-5.389722222,141.5152778,Olsobip,OLQ
Dibba Airport,25.614229,56.2444,Dibba al Baya,BYB
Adam Airport,22.49194444,57.38388889,Adam,AOM
Duqm International Airport,19.501944,57.634167,Duqm,DQM
Mussanah Airport,23.640556,57.4875,Al Masna'ah,MNH
Zayed International Airport,24.443764,54.651718,Abu Dhabi,AUH
Al Bateen Executive Airport,24.428301,54.458099,Abu Dhabi,AZI
Al Ain International Airport,24.26169968,55.60919952,Al Ain,AAN
Sir Bani Yas Airport,24.283611,52.580278,Sir Bani Yas,XSB
Dubai International Airport,25.25279999,55.36439896,Dubai,DXB
Al Minhad Air Base,25.02680016,55.36619949,Dubai,NHD
Al Maktoum International Airport,24.896356,55.161389,Jebel Ali,DWC
Fujairah International Airport,25.1122,56.324001,Fujairah,FJR
Osmanabad Airport,18.281,76.0574,Osmanabad,OMN
Ras Al Khaimah International Airport,25.6135006,55.93880081,Ras Al Khaimah,RKT
Sharjah International Airport,25.3286,55.5172,Sharjah,SHJ
Preah Vinhear Airport,13.7597,104.97173,Tbeng Meanchey,OMY
Ononge Airport,-8.674361111,147.2624167,Onange Mission,ONB
Buraimi Airport,24.241626,55.783674,Buraimi,RMB
Fahud Airport,22.354759,56.484146,Fahud,FAU
Qarn Alam Airport,21.377199,57.056293,Ghaba,RNM
Ja'Aluni Airport,19.4749,57.3083,Duqm,JNJ
Khasab Airport,26.171,56.240601,Khasab,KHS
Lekhwair Airport,22.804866,55.372801,Lekhwair,LKW
RAFO Masirah,20.6754,58.890499,Masirah,MSH
Muscat International Airport,23.5933,58.284401,Muscat,MCT
Marmul Airport,18.138999,55.179005,Marmul,OMM
Salalah Airport,17.0387001,54.09130096,Salalah,SLL
Sohar Airport,24.38604,56.62541,Sohar,OHS
Thumrait Air Base,17.666,54.024601,Thumrait,TTH
Dadu West Airport,26.74080086,67.66660309,Dadu,DDU
Bhagatanwala Airport,32.05609894,72.9484024,Bhagatanwala,BHW
Bannu Airport,32.9729,70.527901,Bannu,BNP
Bahawalnagar Airport,29.94630051,73.24909973,Bahawalnagar,WGB
Bahawalpur Airport,29.34810066,71.71800232,Bahawalpur,BHV
Chitral Airport,35.886213,71.799922,Chitral,CJL
Chilas Airport,35.42670059,74.08170319,Chilas,CHB
Dalbandin Airport,28.87829971,64.39980316,Dalbandin,DBA
Dera Ghazi Khan Airport,29.96100044,70.48590088,Dera Ghazi Khan,DEA
Dera Ismael Khan Airport,31.90940094,70.89659882,Dera Ismael Khan,DSK
Faisalabad International Airport,31.36499977,72.99479675,Faisalabad,LYP
Gwadar International Airport,25.232391,62.327671,Gwadar,GWD
Gilgit Airport,35.91880035,74.33360291,Gilgit,GIL
Islamabad International Airport,33.549,72.82566,Attock,ISB
Shahbaz Air Base,28.28420067,68.4496994,Jacobabad,JAG
Jinnah International Airport,24.9065,67.160797,Karachi,KHI
Hyderabad Airport,25.3181,68.366096,Hyderabad,HDD
Khuzdar Airport,27.79059982,66.64730072,Khuzdar,KDD
Kohat Airport,33.56999969,71.44000244,Kohat,OHT
Allama Iqbal International Airport,31.521601,74.403603,Lahore,LHE
Loralai Airport,30.35549927,68.6135025,Loralai,LRG
Mangla Airport,33.05009842,73.63839722,Mangla,XJM
Muzaffarabad Airport,34.3390007,73.50859833,Muzaffarabad,MFG
Mianwali Air Base,32.56309891,71.5707016,Mianwali,MWD
Moenjodaro Airport,27.33519936,68.14309692,Moenjodaro,MJD
Sindhri Tharparkar Airport,25.68280029,69.07279968,Sindhri,MPD
Minhas Air Base,33.86909866,72.40090179,Kamra,ATG
Multan International Airport,30.20319939,71.4190979,Multan,MUX
Shaheed Benazirabad Airport,26.2194,68.390099,Nawabashah,WNS
Ormara Airport,25.276625,64.588343,Ormara Raik,ORW
Parachinar Airport,33.90209961,70.07160187,Parachinar,PAJ
Panjgur Airport,26.9545002,64.13249969,Panjgur,PJG
Pasni Airport,25.29050064,63.3451004,Pasni,PSI
Peshawar International Airport,33.9939003,71.51460266,Peshawar,PEW
Quetta International Airport,30.25139999,66.93779755,Quetta,UET
Shaikh Zaid Airport,28.38389969,70.27960205,Rahim Yar Khan,RYK
Rawalakot Airport,33.84970093,73.79810333,Rawalakot,RAZ
Sibi Airport,29.571199,67.8479,Sibi,SBQ
Skardu Airport,35.33549881,75.53600311,Skardu,KDU
Sukkur Airport,27.72200012,68.79170227,Mirpur Khas,SKZ
Sehwan Sharif Airport,26.47310066,67.71720123,Sehwan Sharif,SYW
Mushaf Air Base,32.04859924,72.66500092,Sargodha,SGI
Saidu Sharif Airport,34.81359863,72.35279846,Saidu Sharif,SDT
Sialkot International Airport,32.535557,74.363892,Sialkot,SKT
Sui Airport,28.64509964,69.17690277,Sui,SUL
